Transaction_ID,User_ID,Merchant_ID,Transaction_Amount,Transaction_Hour,Transaction_Day,Transaction_Month,Location_Lat,Location_Lon,Device_Type,Transaction_Type,Previous_Transaction_Days,Days_Since_Card_Issued,Fraud
TXN009219,4285,1748,1833.40047979891,20,16,6,33.265775429995934,73.82110119313879,Desktop,Online,22,2172,0
TXN009220,3998,426,5053.506179167478,12,26,7,16.532359435089212,95.19432066563536,POS,Online,2,1746,0
TXN009221,762,1571,931.1292558039684,19,7,10,19.93458103799955,87.63105573724027,Desktop,Online,23,3047,0
TXN009222,3006,1287,4217.866942981368,10,26,2,31.91922721099011,80.35587363360972,POS,Online,19,3461,0
TXN009223,2867,1016,315752.52142447466,2,7,11,-8.31399811102142,149.7434529363627,Mobile,Online,0,1,1
TXN009224,3715,1438,1221.6450600893586,8,24,10,8.339817596966938,89.3621326935525,Mobile,Online,22,2063,0
TXN009225,4816,1724,2617.6803771572536,10,22,11,12.303470331162465,96.32093779323722,Desktop,Online,22,1367,0
TXN009226,404,1587,4202.305305547405,22,17,2,21.00522457070879,94.90715591931495,Desktop,Online,5,1651,0
TXN009227,3753,483,5499.54953740487,14,25,2,13.32828047615559,78.42807724175866,Mobile,Online,0,2342,0
TXN009228,90,1036,4101.758479426082,18,1,1,13.411667824218604,82.99389766213733,Mobile,In-Store,4,414,0
TXN009229,637,1225,772.3900999628377,9,24,8,26.374324434368308,89.86305605358731,Desktop,Online,6,683,0
TXN009230,4874,1254,3576.065155327609,18,5,3,12.9042581542645,90.62234008967307,Mobile,Online,25,933,0
TXN009231,2147,1043,290.8359888376599,7,19,8,10.325477574462328,96.16073018490069,Mobile,Online,26,1107,0
TXN009232,4175,1477,2777.966986593286,7,3,7,26.12731888238685,84.0907164502707,Mobile,Online,1,694,0
TXN009233,2904,1876,7132.232923460996,21,26,1,28.759896083439884,68.61452493235299,Mobile,Online,18,2935,0
TXN009234,1498,1224,3780.9806600539546,23,18,4,18.80404189443412,76.096648340853,Desktop,Online,5,1657,0
TXN009235,2901,316,2848415.8431059653,3,27,3,-25.44326648337055,-125.91471658466975,ATM,ATM_Withdrawal,52,29,1
TXN009236,4519,1397,1959.7059309135589,9,2,1,15.794683281427673,75.391064552758,Mobile,In-Store,8,1157,0
TXN009237,1495,853,236.55420189051165,7,18,11,31.263119886677064,80.9292716086284,Desktop,Online,4,1070,0
TXN009238,363,217,2884.747249473999,11,10,2,23.009159853427175,80.29377890301662,POS,Online,7,1869,0
TXN009239,1884,1038,4141.259694415987,14,15,1,17.797357298789052,87.45982991475552,Mobile,Online,2,2399,0
TXN009240,1391,73,2329.6616244849524,9,16,6,16.757074708717646,76.73393194045238,Mobile,Online,2,2370,0
TXN009241,4406,1308,3108.8449305029017,20,25,3,24.143546214886342,93.82445494207408,POS,In-Store,29,415,0
TXN009242,4808,1468,1708.293127622781,9,7,1,16.663909054031166,96.42012377275971,POS,Online,3,912,0
TXN009243,3603,389,816.1818581087459,11,21,9,17.83486345392338,80.11136980624394,POS,Online,22,1983,0
TXN009244,3016,1086,919.8644983640734,8,1,8,29.37309249482502,83.83928847639623,Mobile,Online,10,1464,0
TXN009245,1696,1385,103.75046660362796,21,9,7,32.76615743985315,78.9761087911846,Mobile,Online,6,1395,0
TXN009246,4390,685,3824.4763845750476,12,16,8,22.893342398252983,87.62987735446006,Mobile,In-Store,1,1366,0
TXN009247,255,1362,3450.8760230547377,18,23,8,29.208647733385703,69.82462670155576,Desktop,In-Store,1,3478,0
TXN009248,1047,637,544.5165536059835,20,26,9,34.94545234089887,84.83357630509065,Mobile,Online,10,2102,0
TXN009249,61,1672,2391.08850759439,18,12,5,25.352534696810878,77.10340078867722,POS,Online,28,1422,0
TXN009250,949,718,3460.8585400653383,20,7,4,25.374973387354316,73.68649299697246,Mobile,Online,15,945,0
TXN009251,4107,1905,970.1561883851459,17,13,11,8.860167954974251,91.07067532304832,Mobile,Online,6,746,0
TXN009252,319,254,877018.6047319586,19,23,4,28.391334429377295,89.0266551848066,Desktop,Online,12,1304,1
TXN009253,3783,1595,4398.089691764721,12,15,12,25.646124038666528,81.47153778800349,Mobile,In-Store,11,414,0
TXN009254,2447,322,255.78532547043233,23,7,5,19.004105027465975,95.51493544414656,Mobile,Online,11,2084,0
TXN009255,2542,682,5958.4042392387455,12,3,4,26.899696628037226,80.99524332933272,Mobile,In-Store,28,3353,0
TXN009256,2223,257,1631.8260491757806,23,18,3,31.74418261919308,76.2788973042328,POS,Online,22,520,0
TXN009257,3182,921,4361.4871561308655,22,17,9,11.474312578245737,71.06760824102014,Mobile,Online,28,2331,0
TXN009258,2216,682,114.96881587967704,3,3,12,15.193905661853364,150.61924895246688,Mobile,Online,0,17,1
TXN009259,2267,1208,1819.4591371816102,15,21,6,33.65155774746661,68.21803840025079,Mobile,In-Store,8,3092,0
TXN009260,4518,1838,108.53277870631791,22,7,11,15.163478037333498,80.7034107519365,Mobile,In-Store,7,2000,0
TXN009261,3751,1840,3623.548760990105,8,18,2,11.621811161968767,74.0514017576385,Mobile,In-Store,28,3613,0
TXN009262,2051,1304,3249.990307215431,23,26,8,10.24395952913662,95.84185780965103,Desktop,In-Store,19,1006,0
TXN009263,1851,1533,7283.700833185716,0,17,3,15.05863019799261,91.98270909611884,Mobile,Online,14,3510,0
TXN009264,413,254,1876.0235686772776,9,26,7,11.233030289234852,70.9309499516783,Desktop,In-Store,2,2342,0
TXN009265,1393,1357,8177485.598002719,4,7,9,-17.117435113997885,92.18932762483252,ATM,ATM_Withdrawal,89,22,1
TXN009266,3993,631,254.66118942009552,23,20,11,10.758906820964004,84.92304097490167,Mobile,In-Store,9,2904,0
TXN009267,910,1962,2757.781222910652,14,10,6,29.90713232607209,68.41183720951871,Mobile,Online,26,3404,0
TXN009268,3688,910,3688.604362947528,13,3,6,10.155335040755975,88.4020399540508,Mobile,Online,26,1372,0
TXN009269,831,1878,3737.65588714692,9,11,11,30.907002114670554,72.6478243256188,POS,In-Store,3,202,0
TXN009270,4982,1887,352.45600771901945,19,18,12,27.537130509260574,76.27179642260252,POS,Online,15,2220,0
TXN009271,1050,367,1273.8165009605973,20,6,9,15.860658753097127,92.22423559760352,POS,Online,3,294,0
TXN009272,427,454,6184293.889510381,2,10,5,25.9982344043043,-147.3414700127562,ATM,Online,111,16,1
TXN009273,2856,1483,2755.9985219051464,8,6,1,23.403601544105467,86.65608964395715,Mobile,In-Store,27,3332,0
TXN009274,3145,270,2186.889730689325,12,9,2,18.16426317898774,85.44586017373923,POS,Online,21,79,0
TXN009275,4437,1133,5257.875661289112,15,17,12,22.70532260068983,75.13857444582014,Desktop,Online,11,173,0
TXN009276,1184,1071,1163864.2915801813,0,2,5,30.626249005262803,73.63142844067235,Mobile,Online,14,431,1
TXN009277,1708,1914,874.682296051375,14,2,7,12.295118615570544,73.34141055367924,Mobile,Online,11,2315,0
TXN009278,153,1693,2895.9744283560585,17,22,10,11.960676578777072,76.24325637787572,Mobile,Online,11,1786,0
TXN009279,578,1113,2822.3632922703127,21,12,9,15.549073700097933,72.52388339272859,POS,Online,20,2079,0
TXN009280,3024,39,2181.7045370519672,17,19,6,9.818748179156557,76.80178156011077,Mobile,In-Store,21,2654,0
TXN009281,1096,220,2770.8868116388103,8,25,11,28.851946014241257,84.06223445103404,POS,Online,7,2089,0
TXN009282,346,1843,3720.405942112363,11,23,12,23.61083234670069,95.01531900775137,Mobile,Online,21,89,0
TXN009283,2303,1635,5274.572534293648,16,15,7,8.36710503468094,71.33228269081093,POS,In-Store,15,2281,0
TXN009284,2773,1760,1672.3021796085463,18,24,7,18.524958177508644,86.94922942214856,Mobile,Online,23,2294,0
TXN009285,1527,1727,4999.32407131975,11,6,9,31.395294547107795,88.63428833330335,Desktop,In-Store,2,3272,0
TXN009286,4649,1928,1408.6113326126276,0,1,6,11.254279236862212,91.5727141193508,Mobile,Online,27,2626,0
TXN009287,2403,1068,822206.0139489234,3,28,3,-86.57713857693955,73.97765856752358,ATM,ATM_Withdrawal,39,51,1
TXN009288,1270,1584,1776915.4808848205,3,10,9,78.75889473036025,-139.83874038767237,Mobile,ATM_Withdrawal,159,19,1
TXN009289,4723,1035,2442.1823162978612,15,25,11,29.43280231819326,86.53625249396632,Mobile,Online,21,1749,0
TXN009290,3242,527,1694.7806427649157,11,19,5,8.515085669542959,83.39199350165049,Desktop,In-Store,10,3040,0
TXN009291,31,696,769.8842653850138,13,13,4,27.088319204932997,88.83847679302252,Desktop,Online,2,1287,0
TXN009292,3089,1369,6422.189771039467,15,18,12,11.753775830627026,71.03108889520271,Mobile,Online,11,3212,0
TXN009293,3636,323,3750.0630957706844,16,1,1,30.821760978850765,78.26645088569262,Mobile,Online,10,880,0
TXN009294,3171,7,2636.4322428880782,18,15,1,19.536443529511004,86.37616004744449,POS,Online,20,2339,0
TXN009295,964,1330,913.9674686258015,7,22,4,8.48369835524753,88.45105134500193,Mobile,Online,24,776,0
TXN009296,3663,1387,3430.9328546730903,7,27,1,29.656118778562647,87.66887670404465,POS,In-Store,23,2759,0
TXN009297,861,229,2587.3508308363466,23,28,1,26.554516224108102,85.1579770593294,Mobile,In-Store,22,1301,0
TXN009298,2601,1225,194.12441176182074,9,5,9,20.861552167703287,77.18716249176694,Mobile,Online,6,3200,0
TXN009299,1536,1391,443.2958952612944,20,23,12,29.54098990157808,70.12284468796608,POS,Online,25,374,0
TXN009300,4629,1366,3973.1468390529244,23,2,5,8.517136510352437,83.19394108730849,Desktop,In-Store,4,2080,0
TXN009301,2891,72,3638.3459864656543,15,7,4,27.212440018792382,92.37744810025333,Mobile,Online,7,1575,0
TXN009302,12,1365,1802.801023183203,13,3,4,29.303982137668278,68.384971119768,Mobile,In-Store,6,3290,0
TXN009303,281,736,137132.89661506147,3,16,1,42.343558581366906,81.08782480339073,Mobile,Online,0,4,1
TXN009304,2664,847,3463.607124807104,21,14,4,20.611686033591774,88.62282081567139,POS,Online,15,1247,0
TXN009305,931,1436,791376.0955734388,3,25,1,25.977263019738515,76.89929217592423,Desktop,Online,6,505,1
TXN009306,1697,1653,3835.5616253284743,10,9,7,21.661434260762764,78.46832181414608,Mobile,In-Store,17,3123,0
TXN009307,4735,710,2652.2100759104414,8,22,8,21.804525779953288,80.20386951783662,POS,Online,8,522,0
TXN009308,3809,787,1146.8079835609715,19,9,3,13.657939779990388,96.08591245043777,Mobile,In-Store,9,1822,0
TXN009309,337,1354,3051.8623841570966,15,13,9,8.663853993337332,83.31512710106922,Mobile,In-Store,27,2692,0
TXN009310,453,603,2838.933319526977,10,20,12,13.054352922800515,69.88594945316137,Mobile,Online,26,1821,0
TXN009311,3673,353,3403.8209110312323,8,26,11,34.040418959861846,69.34834104994985,Mobile,In-Store,28,1488,0
TXN009312,860,1932,8016911.251621491,4,8,5,40.43210100864002,-159.67923993410992,Mobile,ATM_Withdrawal,71,4,1
TXN009313,748,349,308.710390692509,10,12,11,17.133592829034665,82.7055484581219,Desktop,Online,9,1859,0
TXN009314,1415,591,2416.2533597896568,9,4,5,11.136850356843954,83.27399558640019,POS,Online,2,948,0
TXN009315,1652,236,1323.0855641177966,0,7,4,18.72711815495108,92.58982593508517,Desktop,Online,26,996,0
TXN009316,2944,617,78.70216558709217,13,12,3,25.019860913951895,91.45168059882543,Mobile,Online,1,655,0
TXN009317,1786,230,579.6877303021024,0,3,9,33.94700531947818,68.1839988655016,Desktop,Online,11,3439,0
TXN009318,763,1335,1008.0993023330388,16,6,9,31.47244032500385,83.63524848553564,Mobile,In-Store,8,2963,0
TXN009319,2451,1050,2284.954238260773,0,10,1,17.015893720886304,72.50012741517345,Mobile,Online,27,2220,0
TXN009320,3108,1201,1797.3461573290815,16,3,12,15.297591240600674,84.45925420395744,Mobile,Online,9,395,0
TXN009321,2695,204,3116.9808491368412,13,12,4,26.160072585781446,76.48798463199095,Desktop,Online,1,3460,0
TXN009322,3756,684,5616.9556097806435,15,27,9,14.767537014319522,74.08870404903053,Desktop,Online,6,2707,0
TXN009323,3257,1655,4690.026115272483,19,25,8,14.5398918632284,78.17047187517468,Mobile,Online,20,617,0
TXN009324,1636,1328,2793.5248077168635,18,5,7,14.504213964365615,82.73928394499654,Desktop,Online,25,1359,0
TXN009325,3276,59,1774.8769314548335,16,15,9,10.966870526491011,74.00574150852347,Mobile,In-Store,21,1759,0
TXN009326,4496,377,4587.50386001783,13,7,7,12.642080223827882,95.66106263813761,POS,Online,20,2798,0
TXN009327,1189,398,4108.700595204916,9,22,6,20.768022193890282,73.69970080482449,Mobile,Online,10,1658,0
TXN009328,2135,439,3510.731855842127,0,5,9,31.534598103776027,71.50357125049614,Mobile,Online,13,3119,0
TXN009329,4288,1807,2432032.9256049776,1,9,9,-17.62700439270523,113.48825347594317,ATM,ATM_Withdrawal,179,36,1
TXN009330,874,451,3105.939691193512,19,7,6,21.803775379028316,69.48445467387175,Mobile,Online,12,2165,0
TXN009331,4340,1537,2706.890209309952,12,12,5,34.248046086486994,82.91622618956568,Mobile,Online,25,3529,0
TXN009332,540,540,1165.3421094139276,12,10,11,27.52245094537198,95.44815216114037,POS,Online,26,1846,0
TXN009333,2655,1377,5142.441566384379,7,27,12,24.56406482089739,71.48833306827693,Desktop,In-Store,6,3479,0
TXN009334,10,1949,3822.0181667275638,8,14,6,9.104846716668025,75.70106360731957,Desktop,In-Store,29,3082,0
TXN009335,1907,307,2343.116211268548,11,11,8,19.847630870908546,76.28551355241261,POS,Online,6,1890,0
TXN009336,3657,1563,1433.0393168703067,16,23,10,28.046231790068195,86.61160155699923,Desktop,In-Store,27,3631,0
TXN009337,4394,1772,3729.4547087707374,12,7,4,15.766417521292478,70.65199052400813,Mobile,Online,15,532,0
TXN009338,611,772,2177.7359489502614,17,10,10,28.477162380897717,80.57886710141439,Desktop,Online,23,2189,0
TXN009339,4940,1313,2833.127575977204,7,1,5,23.995977340967357,95.79836079790658,Mobile,Online,3,2601,0
TXN009340,961,568,1573.9808274364827,19,28,7,12.989235663183274,72.31233030607157,Mobile,Online,14,3551,0
TXN009341,2212,1082,477.657122690061,18,3,2,34.40550672315156,90.52479333666848,Desktop,Online,3,1268,0
TXN009342,4535,1979,568.0196750296836,17,20,4,18.462942302159142,75.95374262980232,POS,In-Store,20,2996,0
TXN009343,4021,1924,497.71515105829735,20,12,10,9.187118502459727,80.85265526083136,POS,Online,14,3556,0
TXN009344,1600,1979,910.7108786110396,21,21,4,8.801902436015943,74.06113472901896,Mobile,Online,3,2804,0
TXN009345,3685,1070,2232.6087842193338,13,9,8,23.81889527778541,74.88902465074241,POS,In-Store,11,1093,0
TXN009346,1641,1239,597.4639534958083,15,15,6,10.326641727544839,95.9717161086907,Mobile,Online,20,2614,0
TXN009347,541,1441,3756.28462206672,14,21,5,25.2192959768615,89.95362597527836,Desktop,In-Store,10,133,0
TXN009348,4417,91,628.3302017300718,21,17,6,33.89777983081147,69.86735551112402,Desktop,In-Store,20,1172,0
TXN009349,394,1043,2010.1630511503408,10,21,3,33.548353258758105,75.89118519495379,Desktop,In-Store,26,1248,0
TXN009350,2305,589,61.95879135132009,13,11,8,11.536205096297182,70.29204275481649,Mobile,In-Store,23,1826,0
TXN009351,98,841,1436.9435018133317,23,4,6,30.323532113730856,86.44564648321304,POS,Online,21,1922,0
TXN009352,773,36,4828.3193518163425,23,12,6,17.972715006631226,89.35172107709562,POS,In-Store,16,1993,0
TXN009353,1726,1200,4170.928553381713,21,2,3,27.92314920976043,93.40482518610992,Mobile,Online,20,2703,0
TXN009354,2229,701,1069.21308855226,22,11,12,34.39977006630748,92.26502678630708,POS,Online,8,254,0
TXN009355,3344,1010,3107.6872535596976,14,4,12,22.689234475644405,88.42513012774901,Mobile,Online,1,1733,0
TXN009356,343,1733,1742502.256083387,9,2,8,9.771138458254635,72.36496628761405,Mobile,Online,3,1228,1
TXN009357,3792,572,3948.893219579749,0,14,10,27.379054328845825,93.28091028737497,Mobile,Online,1,3005,0
TXN009358,3524,164,1136.8769292760658,7,20,5,26.13560348896382,87.48630355195718,POS,Online,9,2132,0
TXN009359,2494,1336,3249.2924640304172,13,27,9,23.93004160894327,77.86542312317181,Mobile,Online,1,3265,0
TXN009360,4814,188,1337.4768537873729,0,22,12,28.231182276146594,87.92505063087175,Mobile,Online,26,508,0
TXN009361,2000,342,6100.653024123375,22,28,10,14.890651541286992,82.62210817245222,Desktop,Online,8,518,0
TXN009362,4308,1223,2777299.6908552055,1,1,8,-60.09715135582126,164.76577628474,ATM,ATM_Withdrawal,32,25,1
TXN009363,1427,629,3856.177748581827,11,12,9,15.461987822883813,84.16045836868824,Mobile,Online,7,1655,0
TXN009364,1293,54,151.07784794152076,12,12,8,24.19422051280721,93.77877756918465,Desktop,Online,19,2741,0
TXN009365,2642,983,2036.1113265267222,9,6,5,32.725841352416566,96.5772176379305,Desktop,Online,7,286,0
TXN009366,3393,1885,2026.2739789541129,21,23,11,20.178788348040012,72.7107509684821,POS,Online,9,3375,0
TXN009367,4973,1243,4452.590834971803,16,23,8,12.336332029309304,73.5302900727564,Mobile,Online,9,617,0
TXN009368,4975,1489,2977.74864988969,8,16,5,8.717524666050982,82.49096406007807,Mobile,Online,7,1253,0
TXN009369,236,1105,4131.127441324961,22,3,7,11.904601264828386,81.14644006976249,Mobile,Online,27,170,0
TXN009370,4227,392,2174.863980614382,22,20,7,20.147196633523986,85.98146254909614,Mobile,Online,23,3097,0
TXN009371,3721,49,5083.721014908453,12,5,9,26.432439707166967,90.30819714360456,Mobile,Online,18,752,0
TXN009372,1511,916,2771.92631339417,22,2,7,25.208576435226522,68.84548883719286,Mobile,In-Store,11,2475,0
TXN009373,1673,716,3160.592365665844,7,1,1,34.03054762054752,85.44322282834553,Desktop,In-Store,27,865,0
TXN009374,2897,315,6687.835391109119,9,8,2,18.064473715797753,73.66976818990169,POS,Online,15,1223,0
TXN009375,2206,928,350.81817198348153,19,16,1,22.572476170998904,72.86455354120861,Mobile,In-Store,9,3386,0
TXN009376,761,307,474.0627682754971,22,8,10,14.91598886625194,84.70986328229364,Desktop,Online,7,2870,0
TXN009377,4706,846,117.79233242323744,20,26,11,33.7584018042709,91.39515189065989,Desktop,Online,2,3216,0
TXN009378,1668,807,930.5991702094934,7,25,4,24.373313795824846,77.71853306941875,Mobile,Online,12,2285,0
TXN009379,1134,631,1008.1405035134267,0,4,10,31.65800946409719,96.54017486796769,Desktop,Online,6,1011,0
TXN009380,3598,113,3176.4895488738885,0,18,5,26.28890352296293,73.74768796723804,POS,Online,0,1012,0
TXN009381,3304,539,6937.374349293335,21,22,4,33.73854640834138,93.98701075300406,Desktop,Online,20,574,0
TXN009382,432,123,14.982078453070029,4,3,9,16.279459390060467,149.46705601469858,Mobile,Online,0,18,1
TXN009383,3602,905,1575289.608594926,1,18,10,31.167560717908987,86.39824232501522,Mobile,Online,13,1369,1
TXN009384,4474,1692,2233.827309100649,16,11,10,27.770353037006053,91.46809831337238,Mobile,In-Store,17,2203,0
TXN009385,1924,1346,3608.0691596026704,7,18,3,19.31674619145538,77.4857062175137,Mobile,In-Store,27,2385,0
TXN009386,1197,103,115.03189202898794,3,26,12,52.39352718719212,-10.479445937970183,Mobile,Online,0,14,1
TXN009387,1985,192,670.2435093829076,11,22,9,17.507093592930033,83.11800904996852,Mobile,Online,27,884,0
TXN009388,3051,665,2319.1232222705694,10,4,11,31.20830244460126,93.31168972492533,Desktop,Online,1,2661,0
TXN009389,3338,1923,319.14541222446496,15,20,9,28.90318025644781,91.7715665179509,Desktop,In-Store,26,1178,0
TXN009390,2222,1380,3482.2500264561913,19,19,8,20.015877663007316,86.77647877703059,Mobile,Online,1,2388,0
TXN009391,3289,847,1340.654053134165,20,8,9,11.972749998759896,77.96655836201533,Desktop,In-Store,10,3198,0
TXN009392,1379,801,127.33696487837369,12,19,10,32.71571306363561,95.24246652648891,POS,Online,4,1831,0
TXN009393,3889,17,3410489.1340151737,1,21,9,28.458037644395226,82.89815387181608,Desktop,Online,8,452,1
TXN009394,4520,230,133.6424195604336,8,15,10,8.242602527869757,75.00701080255143,Mobile,In-Store,3,2675,0
TXN009395,4929,1894,1873.9883742872169,12,16,9,25.967429215657315,80.01933540102347,Mobile,Online,18,1725,0
TXN009396,4416,1729,5935.691530273579,18,9,10,21.670545667043697,79.0554071746733,POS,Online,19,1673,0
TXN009397,1112,232,3852.236835430029,22,11,2,9.209380251329877,73.90299448368654,Mobile,Online,1,513,0
TXN009398,4538,1241,2612.5932045695354,21,8,1,20.044541656542876,69.28903642621049,Desktop,Online,19,1014,0
TXN009399,2293,1455,6473.2061433824765,11,6,8,16.833361684258723,82.03699826129142,Mobile,Online,14,1522,0
TXN009400,1671,1271,209.48057018456302,9,27,11,21.65084671965901,78.48056612976987,POS,In-Store,21,3486,0
TXN009401,4233,1651,2007.840528346972,23,15,4,29.066808537963453,72.55488639127907,POS,In-Store,4,1558,0
TXN009402,4706,441,1910.6470157350927,22,27,10,23.538164314001868,83.43790422131538,Desktop,In-Store,11,2734,0
TXN009403,4177,625,3699.1898800863737,22,11,6,14.815053743602597,82.17625809273224,POS,Online,11,3038,0
TXN009404,306,216,4539.88849572687,22,16,4,33.33155360217937,68.95674942851792,POS,In-Store,22,1220,0
TXN009405,921,841,1033.2154243120444,18,18,11,17.793184832272384,89.9228324461056,Mobile,Online,29,2654,0
TXN009406,4014,358,2855.0823970940796,17,2,9,21.197787234072095,89.23075327429827,Mobile,In-Store,7,2234,0
TXN009407,3615,926,3132.0538074538727,20,17,2,26.36054479399775,96.8370375254067,Desktop,In-Store,17,3160,0
TXN009408,1974,301,499751.9294211307,2,6,6,-5.619403422465517,-19.41501310112926,Mobile,Online,0,12,1
TXN009409,3905,553,4817.894508859886,20,12,1,16.595958314321862,83.93141485186425,POS,Online,1,2619,0
TXN009410,4800,1709,1021.2178897967017,16,27,7,28.833790626507064,93.01226231606283,Desktop,Online,17,3023,0
TXN009411,4723,1079,145.02064615198924,15,15,1,20.55566838502653,76.55730504840028,Mobile,In-Store,15,3081,0
TXN009412,1440,356,3539.5390960929335,13,10,6,29.009763190237432,89.82988810710303,POS,Online,16,1459,0
TXN009413,4442,1648,2864.3040858137706,11,17,3,12.201773034551394,96.78095399598047,Mobile,Online,11,1878,0
TXN009414,2918,553,3670.1995290275777,8,8,6,25.41268775022991,77.60071585475853,Desktop,Online,23,2211,0
TXN009415,1589,1588,5680.317407063001,8,24,12,13.111867354698443,89.98722706362143,Mobile,In-Store,28,264,0
TXN009416,3656,521,3367.4367700486873,21,1,11,10.108583011838107,88.92635991725712,Desktop,In-Store,5,1646,0
TXN009417,4834,1784,4442.5697174195275,14,12,11,28.492000704592932,70.59891665756892,Mobile,Online,13,1114,0
TXN009418,1417,459,4970.000734131832,16,3,6,8.825478262623324,75.74253075978,Mobile,In-Store,5,187,0
TXN009419,3589,848,3006.726780990869,16,13,3,11.002979169499572,95.0561931262712,POS,Online,7,1808,0
TXN009420,4478,909,310.3909999050038,15,14,3,34.99541002807412,93.7530572176916,Mobile,Online,3,591,0
TXN009421,1274,1214,83.40739059579482,22,6,7,13.197755259828728,94.1049910865354,Desktop,In-Store,26,702,0
TXN009422,4120,602,907.0335065559893,16,26,1,16.3301647054909,80.7329101771836,Mobile,Online,21,2474,0
TXN009423,3505,1997,684.8277456910973,23,27,5,13.409455098294748,76.37188469647259,POS,Online,22,1678,0
TXN009424,3270,715,1462.605929419142,7,23,12,24.291932356306987,91.00862341282127,Mobile,In-Store,25,502,0
TXN009425,3773,46,3573.9562364388366,21,27,4,10.293005426401521,83.37340565748447,POS,Online,28,189,0
TXN009426,1990,535,2238.7987537532927,23,3,1,34.32285698746779,84.64192445431352,Desktop,Online,11,2913,0
TXN009427,4750,737,50.0,12,14,11,13.652126063182187,95.81490870674753,Mobile,In-Store,8,2572,0
TXN009428,2284,1406,3104.3987777342054,23,2,10,29.861599175020704,92.83970214361888,Mobile,Online,9,2379,0
TXN009429,4720,635,4313.996429003331,8,23,2,12.808541504684827,72.19576568798335,Desktop,Online,6,1527,0
TXN009430,2766,1293,4623.361697696714,12,12,8,22.67104841646841,89.52715700826084,Mobile,Online,12,1802,0
TXN009431,2152,1200,1046.610278102133,7,10,9,18.96416775730667,95.44959255984276,Mobile,In-Store,20,525,0
TXN009432,1061,1679,4791.524576781778,23,7,9,9.048785931784534,71.04621442854362,Mobile,Online,18,2369,0
TXN009433,1655,1318,2344.6749209102563,7,2,1,29.92635552716209,69.87332212105545,Desktop,Online,4,1746,0
TXN009434,422,1557,566.9838962370609,10,20,8,31.005019538946023,90.2696409552168,Mobile,In-Store,7,643,0
TXN009435,4097,1682,1332.1945989503577,19,14,8,20.1898440936765,71.99154296942866,Desktop,In-Store,15,758,0
TXN009436,2397,1588,1749.17131443099,12,10,10,28.13572631096267,90.60078132697853,Mobile,Online,10,1595,0
TXN009437,132,1059,4417.149707076265,8,1,11,31.38048070750682,76.29726651288148,POS,Online,19,1311,0
TXN009438,2897,1143,91.54575761443857,9,23,8,31.8065794317722,76.28132867156813,POS,Online,20,888,0
TXN009439,3657,1673,1098.4707241585709,19,6,9,25.747787809927328,85.91020447237017,Mobile,Online,26,2511,0
TXN009440,2619,1913,7365.9125693598535,16,12,8,21.99740021501608,81.91712317511592,Mobile,In-Store,5,2559,0
TXN009441,1323,698,60.57804418189926,16,16,2,15.255494644517965,82.60462572676025,POS,Online,11,3244,0
TXN009442,847,555,3567.9223036326134,9,16,3,20.982454009820707,80.81736618095977,Mobile,Online,15,2079,0
TXN009443,3617,402,1619.852995387645,9,11,2,21.639502277027646,69.69400774485992,Desktop,Online,26,3012,0
TXN009444,3210,1411,5012.336502486709,10,20,5,20.164589295389188,86.9931679368737,Desktop,In-Store,17,1461,0
TXN009445,1514,1078,3442.5890906891764,9,4,7,30.430520916619773,70.5456375379247,POS,Online,28,1065,0
TXN009446,2770,1357,2952.608877558753,12,15,12,13.266629563293055,78.717826249555,Desktop,In-Store,18,3019,0
TXN009447,322,587,2212.6121238390265,20,6,5,16.606847674564868,73.08672083564196,POS,Online,8,2388,0
TXN009448,2019,1313,1099.692947829494,21,10,11,29.05052354748911,85.17205720903334,Mobile,Online,22,3139,0
TXN009449,2682,981,2089.2191133250144,11,3,1,25.678825189996548,92.52054757505226,Mobile,In-Store,5,2771,0
TXN009450,849,1659,4047.081185717252,22,11,1,19.86960547151394,92.06781764167071,POS,Online,19,2529,0
TXN009451,31,1957,1666.3792538419534,20,8,8,32.718396769465954,75.75284539177296,Mobile,Online,7,433,0
TXN009452,3176,1141,3435.2771327615374,14,21,2,31.77089251777517,77.98455946949613,Mobile,Online,23,3542,0
TXN009453,4905,1751,5055.750008213075,7,3,1,28.40855085251713,85.9706813145591,Mobile,Online,4,3185,0
TXN009454,3382,1490,3352.6935399429813,22,7,8,12.04692623393263,70.4163443880857,POS,In-Store,20,680,0
TXN009455,2123,1265,2712.4219290045066,8,5,3,13.197782276452786,88.1363879215107,Desktop,Online,20,2018,0
TXN009456,1558,1875,831.5205121920999,7,4,11,32.541831479557,91.49374412398593,Desktop,In-Store,28,2755,0
TXN009457,1631,1972,3096.2996287196056,8,13,11,9.046066999816206,83.11905669735177,POS,Online,4,731,0
TXN009458,3740,1932,4152.476874488679,17,22,9,14.399882995387042,94.35435232412868,Mobile,Online,2,552,0
TXN009459,4796,1890,1546.2125831809476,16,5,2,11.314854196161082,82.16700878699304,Mobile,Online,29,1322,0
TXN009460,2540,112,2398.9895515656085,9,6,5,12.745847093924144,95.71110565032498,Mobile,Online,12,2566,0
TXN009461,1800,1477,2455.095943005636,19,24,4,10.702246938223313,73.76446525017472,Desktop,In-Store,24,325,0
TXN009462,2277,1167,4831.99515820586,12,3,7,20.609206992594657,88.16014723631811,Mobile,Online,12,1473,0
